;GSDB_NO;B_P_RATIO;PRESSURE_RATIO;RATED_THRUST_KN_;HC_EI_T_O_G_KG_;HC_EI_C_O_G_KG_;HC_EI_APP_G_KG_;HC_EI_IDLE_G_KG_;HC_NUMBER_TEST;HC_NUMBER_ENG;HC_DP_FOO_AVG_G_KN_;HC_DP_FOO_SIGMA_G_KN_;HC_DP_FOO_MIN_G_KN_;HC_DP_FOO_MAX_G_KN_;HC_DP_FOO_CHARACTERISTIC_G_KN_;HC_DP_FOO_CHARACTERISTIC_OF_REG_LIMIT_;HC_LTO_TOTAL_MASS_G_;CO_EI_T_O_G_KG_;CO_EI_C_O_G_KG_;CO_EI_APP_G_KG_;CO_EI_IDLE_G_KG_;CO_NUMBER_TEST;CO_NUMBER_ENG;CO_DP_FOO_AVG_G_KN_;CO_DP_FOO_SIGMA_G_KN_;CO_DP_FOO_MIN_G_KN_;CO_DP_FOO_MAX_G_KN_;CO_DP_FOO_CHARACTERISTIC_G_KN_;CO_DP_FOO_CHARACTERISTIC_OF_REG_LIMIT_;CO_LTO_TOTAL_MASS_G_;NOX_EI_T_O_G_KG_;NOX_EI_C_O_G_KG_;NOX_EI_APP_G_KG_;NOX_EI_IDLE_G_KG_;NOX_NUMBER_TEST;NOX_NUMBER_ENG;NOX_DP_FOO_AVG_G_KN_;NOX_DP_FOO_SIGMA_G_KN_;NOX_DP_FOO_MIN_G_KN_;NOX_DP_FOO_MAX_G_KN_;NOX_DP_FOO_CHARACTERISTIC_G_KN_;NOX_DP_FOO_CHARACTERISTIC_OF_ORIGINAL_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_2_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_4_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_6_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_8_STANDARD_;NOX_LTO_TOTAL_MASS_G_;SN_T_O;SN_C_O;SN_APP;SN_IDLE;SN_NUMBER_TEST;SN_NUMBER_ENG;SN_MAX;SN_SIGMA;SN_RANGE_MIN;SN_RANGE_MAX;SN_CHARACTERISTIC;SN_CHARACTERISTIC_OF_REG_LIMIT_;FUEL_H_C_RATIO_MIN;FUEL_H_C_RATIO_MAX;FUEL_AROM_MIN_;FUEL_AROM_MAX_;FUEL_FLOW_T_O_KG_SEC_;FUEL_FLOW_C_O_KG_SEC_;FUEL_FLOW_APP_KG_SEC_;FUEL_FLOW_IDLE_KG_SEC_;FUEL_LTO_CYCLE_KG_;LOADS_POWER_EXTRACTION_KW_;AMBIENT_BARO_MIN_KPA_;AMBIENT_BARO_MAX_KPA_;AMBIENT_TEMP_MIN_K_;AMBIENT_TEMP_MAX_K_;HUMIDITY_MIN_KG_KG_;HUMIDITY_MAX_KG_KG_
653;6;4.77;17.97;34.91;0.03;0.03;0.03;3.85;3.0;1.0;8.01;1.3648235897417043;4.747518382352942;7.306158088235294;12.34;63.0;279.0;0.75;0.56;6.72;39.91;3.0;1.0;88.38;3.397460708166665;38.92056776556776;45.70531135531135;108.48;91.9;3088.0;16.17;14.07;7.13;4.17;3.0;1.0;38.49;1.2938656402811686;46.40532967032968;94.39452380952382;44.62;58.8;73.4;75.5;76.6;81.9;1344.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.3826;0.318;0.113;0.0461;157.0;0.0;98.9;99.0;291.0;301.0;0.009;0.012
654;6;4.77;17.9;34.74;0.03;0.03;0.03;3.88;3.0;1.0;8.08;1.3648235897417043;4.747518382352942;7.306158088235294;12.44;63.5;280.0;0.74;0.55;6.8;40.07;3.0;1.0;88.9;3.397460708166665;38.92056776556776;45.70531135531135;109.12;92.5;3088.0;16.1;14.01;7.12;4.17;3.0;1.0;38.38;1.2938656402811686;46.40532967032968;94.39452380952382;44.49;58.7;73.4;75.4;76.4;81.7;1333.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.3805;0.3163;0.1125;0.0459;156.0;0.0;98.9;99.0;291.0;301.0;0.009;0.012
655;6;4.77;17.97;34.91;0.0;0.0;0.18;5.04;3.0;1.0;10.51;1.3648235897417043;4.747518382352942;7.306158088235294;16.19;82.6;367.0;0.12;0.01;1.36;32.59;3.0;1.0;68.2;3.397460708166665;38.92056776556776;45.70531135531135;83.71;70.9;2383.0;22.41;19.58;7.2;3.19;3.0;1.0;46.02;1.2938656402811686;46.40532967032968;94.39452380952382;53.34;70.2;87.8;90.3;91.5;97.9;1607.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.3826;0.318;0.113;0.0461;157.0;0.0;99.6;99.7;297.0;301.0;0.0115;0.0141
656;6;4.77;17.97;34.91;0.221;0.257;0.655;3.818;3.0;2.0;8.78;1.3648235897417043;4.747518382352942;7.306158088235294;11.42;58.3;307.0;0.77;0.96;3.91;23.73;3.0;2.0;53.38;3.397460708166665;38.92056776556776;45.70531135531135;60.82;51.5;1865.0;19.66;16.63;7.1;3.47;3.0;2.0;41.71;1.2938656402811686;46.40532967032968;94.39452380952382;45.87;60.4;75.5;77.6;78.7;84.2;1456.0;1.0;0.01;0.01;0.01;3.0;2.0;1.0;1.587896299501851;6.078492509363296;9.03756554307116;1.17;3.7;1.9;1.9;16.0;20.0;0.3826;0.318;0.113;0.0461;157.0;0.0;98.9200637279597;100.17777204030229;281.1137086903305;292.92576499388;0.00460235382685069;0.009332198243412798
657;6;4.77;17.9;34.74;0.03;0.03;0.03;3.86;3.0;1.0;8.06;1.3648235897417043;4.747518382352942;7.306158088235294;12.41;63.3;280.0;0.74;0.55;6.79;39.97;3.0;1.0;88.88;3.397460708166665;38.92056776556776;45.70531135531135;109.1;92.5;3087.0;16.1;14.01;7.12;4.17;3.0;1.0;38.41;1.2938656402811686;46.40532967032968;94.39452380952382;44.52;58.7;73.4;75.2;76.5;81.8;1334.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.3806;0.3163;0.1126;0.046;157.0;0.0;98.9;99.0;291.0;301.0;0.009;0.012
658;6;5.1;16.6;31.5;0.24;0.28;0.66;4.84;3.0;2.0;10.95;1.3648235897417043;4.747518382352942;7.306158088235294;14.25;55.9;346.0;0.87;1.07;3.96;26.04;3.0;2.0;58.61;3.397460708166665;38.92056776556776;45.70531135531135;66.78;56.6;1850.0;17.9;15.35;7.05;3.37;3.0;2.0;37.36;1.2938656402811686;46.40532967032968;94.39452380952382;41.08;56.1;70.2;71.3;71.9;76.4;1175.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;1.587896299501851;6.078492509363296;9.03756554307116;1.17;3.6;1.899;1.899;16.5;16.5;0.322;0.269;0.099;0.042;138.0;0.0;101.3;101.3;288.0;288.0;0.0063;0.0063
659;4;5.23;18.08;33.73;0.25;0.29;0.64;2.51;3.0;2.0;6.65;1.3648235897417043;4.747518382352942;7.306158088235294;8.7;44.1;226.0;0.75;0.92;3.28;17.35;3.0;2.0;43.15;3.397460708166665;38.92056776556776;45.70531135531135;49.2;41.7;1468.0;20.54;17.47;7.79;3.83;3.0;2.0;46.3;1.2938656402811686;46.40532967032968;94.39452380952382;50.9;66.8;83.6;85.6;86.6;92.4;1563.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;1.587896299501851;6.078492509363296;9.03756554307116;1.2;3.7;1.899;1.899;16.5;16.5;0.377;0.315;0.117;0.049;162.0;0.0;101.3;101.3;288.0;288.0;0.0063;0.0063
660;6;4.72;19.06;37.16;0.03;0.03;0.03;3.52;3.0;1.0;7.1;1.3648235897417043;4.747518382352942;7.306158088235294;10.93;55.8;264.0;0.77;0.64;5.63;37.97;3.0;1.0;81.18;3.397460708166665;38.92056776556776;45.70531135531135;99.64;84.4;3018.0;17.17;14.91;7.42;4.26;3.0;1.0;40.38;1.2938656402811686;46.40532967032968;94.39452380952382;46.81;59.9;74.9;77.6;78.9;84.8;1501.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.4122;0.3425;0.12;0.0475;165.0;0.0;98.9;99.0;291.0;301.0;0.009;0.012
661;10;4.79;20.2;42.23;0.0;0.0;0.0;1.71;3.0;1.0;3.45;1.3648235897417043;4.747518382352942;7.306158088235294;5.32;27.12;146.0;0.71;0.74;4.08;34.17;3.0;1.0;73.29;3.397460708166665;38.92056776556776;45.70531135531135;89.96;76.24;3095.0;18.61;15.99;7.9;4.39;3.0;1.0;43.03;1.2938656402811686;46.40532967032968;94.39452380952382;49.88;62.04;77.55;81.66;83.78;90.8;1817.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.04;1.9;1.9;16.0;20.0;0.466;0.388;0.138;0.055;189.0;0.0;101.3;101.3;294.0;294.0;0.009;0.012
662;6;4.72;17.2;33.0;0.03;0.03;0.03;4.1;3.0;1.0;8.75;1.3648235897417043;4.747518382352942;7.306158088235294;13.48;68.8;289.0;0.5;0.5;7.65;41.29;3.0;1.0;94.25;3.397460708166665;38.92056776556776;45.70531135531135;115.69;98.0;3111.0;15.4;13.48;6.93;4.12;3.0;1.0;37.32;1.2938656402811686;46.40532967032968;94.39452380952382;43.26;58.1;72.7;74.3;75.1;80.0;1232.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.3583;0.2995;0.1076;0.0448;150.0;0.0;98.9;99.0;291.0;301.0;0.009;0.012
663;4;4.76;17.81;33.73;0.26;0.3;0.72;3.1;3.0;2.0;8.33;1.3648235897417043;4.747518382352942;7.306158088235294;10.8;55.3;279.0;0.79;0.97;3.8;22.43;3.0;2.0;57.03;3.397460708166665;38.92056776556776;45.70531135531135;65.0;55.1;1910.0;19.78;16.84;7.22;3.52;3.0;2.0;44.61;1.2938656402811686;46.40532967032968;94.39452380952382;49.1;64.9;81.1;83.1;84.0;89.8;1502.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;1.587896299501851;6.078492509363296;9.03756554307116;1.2;3.7;1.899;1.899;16.5;16.5;0.38;0.319;0.117;0.05;164.0;0.0;101.3;101.3;288.0;288.0;0.0063;0.0063
664;6;4.81;17.22;33.05;0.03;0.03;0.03;3.81;3.0;1.0;8.15;1.3648235897417043;4.747518382352942;7.306158088235294;12.55;64.0;269.0;0.5;0.5;7.62;38.47;3.0;1.0;88.3;3.397460708166665;38.92056776556776;45.70531135531135;108.38;91.8;2919.0;15.42;13.49;6.93;4.27;3.0;1.0;37.66;1.2938656402811686;46.40532967032968;94.39452380952382;43.65;58.6;73.3;74.9;75.7;80.7;1245.0;0.01;0.01;0.01;0.01;3.0;1.0;0.01;1.587896299501851;6.078492509363296;9.03756554307116;0.01;0.0;1.9;1.9;16.0;20.0;0.3589;0.2999;0.1077;0.0449;151.0;0.0;98.9;99.0;291.0;301.0;0.009;0.012
665;6;4.05;24.95;68.77;0.02;0.02;0.05;2.29;3.0;1.0;4.36;1.3648235897417043;4.19;4.47;6.7;34.2;301.0;1.04;0.92;4.92;31.57;3.0;1.0;64.37;3.397460708166665;63.78;64.19;79.0;67.0;4449.0;19.52;15.43;7.71;4.5;3.0;1.0;41.41;1.2938656402811686;40.63;41.9;48.0;53.4;66.7;76.0;82.2;93.7;2850.0;14.34;12.36;0.35;0.45;3.0;1.0;14.34;1.587896299501851;13.08;14.37;18.46;70.4;1.89;1.89;16.4;18.0;0.747;0.617;0.215;0.083;294.0;0.0;100.9;101.2;282.9;286.7;0.0064;0.0087
666;20;4.62;33.14;68.43;0.02;0.0;0.01;2.13;5.0;3.0;3.87;2.42;1.8;6.5;4.52;23.05;265.0;0.32;0.63;2.84;34.97;5.0;3.0;66.23;11.76;54.9;78.4;71.64;60.71;4533.0;26.63;20.2;9.11;3.07;5.0;3.0;45.04;0.61;44.4;45.6;47.71;44.89;56.11;61.84;66.47;73.87;3082.0;2.85;3.54;1.92;1.7;5.0;3.0;3.94;1.39;2.4;5.0;4.33;16.5;1.938;1.938;15.36;15.36;0.682;0.564;0.197;0.08;275.0;0.0;100.4;102.0;279.9;287.8;0.00539;0.00777
667;11;4.35;26.16;75.7;0.0;0.0;0.0;3.0;3.0;1.0;5.25;0.574;4.6;5.6;8.1;41.3;398.0;0.4;0.32;5.93;41.9;3.0;1.0;77.9;1.645;76.1;79.2;95.7;81.1;5899.0;16.92;13.32;7.81;3.38;3.0;1.0;33.9;2.525;31.2;36.2;39.3;42.6;53.2;61.7;67.9;78.3;2565.0;4.15;4.46;0.0;0.15;3.0;1.0;4.47;0.348;4.3;4.9;5.8;22.5;1.94;1.94;18.0;18.0;0.789;0.65;0.221;0.085;304.578;0.0;100.5;101.0;294.7;297.9;0.0076;0.00815
668;20;4.62;33.14;68.43;0.02;0.0;0.01;2.13;5.0;3.0;3.87;2.42;1.8;6.5;4.52;23.05;265.0;0.32;0.63;2.84;34.97;5.0;3.0;66.23;11.76;54.9;78.4;71.64;60.71;4533.0;26.63;20.2;9.11;3.07;5.0;3.0;45.04;0.61;44.4;45.6;47.71;44.89;56.11;61.84;66.47;73.87;3082.0;2.85;3.54;1.92;1.7;5.0;3.0;3.94;1.39;2.4;5.0;4.33;16.5;1.938;1.938;15.36;15.36;0.682;0.564;0.197;0.08;275.0;0.0;100.4;102.0;279.9;287.8;0.00539;0.00777
669;11;4.35;26.16;75.7;0.0;0.0;0.0;3.0;3.0;1.0;5.25;0.574;4.6;5.6;8.1;41.3;398.0;0.4;0.32;5.93;41.9;3.0;1.0;77.9;1.645;76.1;79.2;95.7;81.1;5899.0;16.92;13.32;7.81;3.38;3.0;1.0;33.9;2.525;31.2;36.2;39.3;42.6;53.2;61.7;67.9;78.3;2565.0;4.15;4.46;0.0;0.15;3.0;1.0;4.47;0.348;4.3;4.9;5.8;22.5;1.94;1.94;18.0;18.0;0.789;0.65;0.221;0.085;304.578;0.0;100.5;101.0;294.7;297.9;0.0076;0.00815
670;4;4.54;32.15;95.33;0.01;0.06;0.02;0.06;3.0;1.0;0.18;1.3648235897417043;0.02;0.34;0.3;1.4;18.0;0.8;0.64;3.23;17.85;3.0;1.0;34.04;3.397460708166665;33.51;34.63;41.8;35.4;3236.0;27.92;20.05;9.23;4.28;3.0;1.0;48.13;1.2938656402811686;46.96;49.29;55.8;53.5;66.9;78.2;88.2;102.5;4588.0;4.86;4.26;1.12;0.04;3.0;1.0;4.86;1.587896299501851;4.62;5.28;6.3;26.1;1.93;1.93;16.6;16.6;0.984;0.805;0.272;0.105;377.0;0.0;100.9;101.3;294.4;297.2;0.0072;0.0075
671;4;4.19;24.16;65.61;0.02;0.02;0.05;1.12;3.0;1.0;2.44;1.3648235897417043;2.19;2.7;3.8;19.2;160.0;1.04;0.93;4.81;28.0;3.0;1.0;64.82;3.397460708166665;64.31;65.59;79.6;67.4;4239.0;18.73;15.03;7.67;4.67;3.0;1.0;42.49;1.2938656402811686;41.81;42.91;49.3;55.8;69.7;78.7;84.6;96.0;2784.0;13.96;11.87;0.27;0.57;3.0;1.0;13.96;1.587896299501851;12.6;15.15;18.0;67.6;1.89;1.92;16.4;18.0;0.714;0.595;0.214;0.089;299.0;0.0;100.9;101.2;282.9;286.7;0.0064;0.0087
672;4;4.6;30.58;89.68;0.03;0.06;0.02;0.07;3.0;1.0;0.23;1.3648235897417043;0.03;0.45;0.4;1.8;20.0;0.72;0.63;3.59;18.6;3.0;1.0;36.85;3.397460708166665;36.28;37.42;45.2;38.3;3300.0;24.28;18.27;9.01;4.14;3.0;1.0;44.14;1.2938656402811686;43.0;45.23;51.2;50.6;63.2;75.1;85.1;99.8;3958.0;4.56;4.13;0.96;0.07;3.0;1.0;4.56;1.587896299501851;4.16;5.0;5.9;24.1;1.93;1.93;16.6;16.6;0.91;0.75;0.257;0.103;360.0;0.0;100.9;101.3;294.4;297.2;0.0072;0.0075
673;4;4.6;30.47;89.68;0.0;0.01;0.0;0.17;3.0;1.0;0.3;1.3648235897417043;0.24;0.37;0.5;2.3;27.0;0.78;0.76;3.38;15.56;3.0;1.0;30.08;3.397460708166665;29.44;31.21;36.9;31.3;2693.0;27.21;20.34;11.38;5.54;3.0;1.0;51.1;1.2938656402811686;50.79;51.54;59.2;58.7;73.3;87.2;98.9;115.9;4583.0;3.55;2.9;1.03;0.89;3.0;1.0;3.55;1.587896299501851;3.24;3.8;4.6;18.9;1.89;1.89;17.7;17.7;0.905;0.743;0.259;0.098;351.0;0.0;101.3;101.9;288.8;294.4;0.0066;0.0079
674;4;4.68;28.75;83.23;0.05;0.06;0.02;0.11;3.0;1.0;0.32;1.3648235897417043;0.03;0.66;0.5;2.5;25.0;0.66;0.63;4.05;19.72;3.0;1.0;40.83;3.397460708166665;40.21;41.37;50.1;42.5;3390.0;20.97;16.43;8.75;3.95;3.0;1.0;40.17;1.2938656402811686;39.09;41.16;46.6;47.8;59.7;70.3;78.7;91.8;3340.0;4.33;3.96;0.77;0.11;3.0;1.0;4.33;1.587896299501851;3.85;4.74;5.6;22.4;1.93;1.93;16.6;16.6;0.831;0.686;0.24;0.1;339.0;0.0;100.9;101.3;294.4;297.2;0.0072;0.0075
675;4;4.66;28.98;84.16;0.0;0.02;0.01;0.21;3.0;1.0;0.39;1.3648235897417043;0.32;0.47;0.6;3.1;34.0;0.78;0.75;3.76;16.27;3.0;1.0;32.64;3.397460708166665;31.93;33.86;40.1;33.9;2753.0;23.97;18.65;11.19;5.37;3.0;1.0;47.54;1.2938656402811686;47.19;48.08;55.1;56.3;70.3;82.9;93.2;108.7;4002.0;3.24;2.73;0.97;0.91;3.0;1.0;3.24;1.587896299501851;3.04;3.4;4.2;16.8;1.89;1.89;17.7;17.7;0.836;0.69;0.245;0.096;335.0;0.0;101.3;101.9;288.8;294.4;0.0066;0.0079
676;6;4.05;24.95;68.77;0.02;0.02;0.05;2.29;3.0;1.0;4.36;1.3648235897417043;4.19;4.47;6.7;34.2;301.0;1.04;0.92;4.92;31.57;3.0;1.0;64.37;3.397460708166665;63.78;64.19;79.0;67.0;4449.0;19.52;15.43;7.71;4.5;3.0;1.0;41.41;1.2938656402811686;40.63;41.9;48.0;53.4;66.7;76.0;82.2;93.7;2850.0;14.34;12.36;0.35;0.45;3.0;1.0;14.34;1.587896299501851;13.08;14.37;18.46;70.4;1.89;1.89;16.4;18.0;0.747;0.617;0.215;0.083;294.0;0.0;100.9;101.2;282.9;286.7;0.0064;0.0087
677;4;4.19;24.16;65.61;0.02;0.02;0.05;1.12;3.0;1.0;2.44;1.3648235897417043;2.19;2.7;3.8;19.2;160.0;1.04;0.93;4.81;28.0;3.0;1.0;64.82;3.397460708166665;64.31;65.59;79.6;67.4;4239.0;18.73;15.03;7.67;4.67;3.0;1.0;42.49;1.2938656402811686;41.81;42.91;49.3;55.8;69.7;78.7;84.6;96.0;2784.0;13.96;11.87;0.27;0.57;3.0;1.0;13.96;1.587896299501851;12.6;15.15;18.0;67.6;1.89;1.92;16.4;18.0;0.714;0.595;0.214;0.089;299.0;0.0;100.9;101.2;282.9;286.7;0.0064;0.0087
678;4;4.55;32.01;95.33;0.0;0.0;0.0;0.14;3.0;1.0;0.23;1.3648235897417043;0.17;0.29;0.4;1.8;22.0;0.75;0.78;3.06;14.86;3.0;1.0;27.77;3.397460708166665;27.22;28.85;34.1;28.9;2655.0;31.39;22.41;11.55;5.72;3.0;1.0;55.71;1.2938656402811686;55.26;56.04;64.6;62.1;77.6;90.9;102.5;119.3;5314.0;3.98;3.09;1.09;0.87;3.0;1.0;3.98;1.587896299501851;3.61;4.26;5.1;21.3;1.89;1.89;17.7;17.7;0.98;0.799;0.273;0.101;370.0;0.0;101.3;101.9;288.8;294.4;0.0066;0.0079
679;4;4.2;24.23;65.61;0.02;0.02;0.05;1.09;3.0;1.0;2.37;1.3648235897417043;2.13;2.63;3.7;18.6;156.0;1.04;0.93;4.78;27.82;3.0;1.0;64.26;3.397460708166665;63.75;65.02;78.9;66.8;4212.0;18.79;15.07;7.68;4.69;3.0;1.0;42.52;1.2938656402811686;41.84;42.94;49.3;55.7;69.7;78.6;84.5;95.8;2790.0;13.99;11.92;0.29;0.56;3.0;1.0;13.99;1.587896299501851;12.64;15.18;18.0;67.8;1.89;1.92;16.4;18.0;0.713;0.594;0.214;0.089;299.0;0.0;100.9;101.2;282.9;286.7;0.0064;0.0087
680;3;4.2;24.31;65.61;0.0;0.03;0.04;1.98;3.0;1.0;4.29;1.3648235897417043;3.83;5.03;6.6;33.7;279.0;0.52;0.66;4.24;26.09;3.0;1.0;59.85;3.397460708166665;57.89;63.69;73.5;62.3;3913.0;17.07;13.93;8.2;4.0;3.0;1.0;39.32;1.2938656402811686;38.09;40.51;45.6;51.5;64.3;72.6;78.0;88.4;2576.0;11.03;8.69;0.0;0.17;3.0;1.0;11.03;1.587896299501851;10.18;11.87;14.2;53.4;1.94;1.94;16.5;16.5;0.707;0.588;0.22;0.089;299.0;0.0;101.5;102.1;291.2;300.3;0.0074;0.0087
681;19;9.0;45.8;334.7;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41;0.45;0.65;6.23;11.0;5.0;8.04;1.91;5.23;10.11;8.54;7.24;2690.0;52.07;40.11;14.08;6.16;11.0;5.0;62.58;0.95;61.46;63.57;65.41;49.68;62.1;66.3;72.2;80.0;20943.0;8.4;11.6;8.6;1.9;8.0;6.0;15.3;1.7;12.1;16.8;16.4;96.4;1.91;1.91;17.2;17.2;2.497;2.046;0.667;0.249;924.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
682;19;9.0;45.8;334.7;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41;0.45;0.65;6.23;11.0;5.0;8.04;1.91;5.23;10.11;8.54;7.24;2690.0;52.07;40.11;14.08;6.16;11.0;5.0;62.58;0.95;61.46;63.57;65.41;49.68;62.1;66.3;72.2;80.0;20943.0;8.4;11.6;8.6;1.9;8.0;6.0;15.3;1.7;12.1;16.8;16.4;96.4;1.91;1.91;17.2;17.2;2.497;2.046;0.667;0.249;924.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
683;19;9.1;44.5;323.7;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.45;0.7;6.54;11.0;5.0;8.53;2.03;5.56;10.72;9.06;7.68;2761.0;49.25;38.14;13.81;6.04;11.0;5.0;59.63;0.88;58.59;60.48;62.33;48.3;60.4;64.9;70.8;78.7;19303.0;9.0;12.3;8.2;1.9;8.0;6.0;15.3;1.7;12.1;16.8;16.4;95.5;1.91;1.91;17.2;17.2;2.395;1.966;0.647;0.245;897.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
684;19;9.3;40.1;287.1;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.43;0.89;7.78;11.0;5.0;10.59;2.48;6.99;13.31;11.25;9.53;3040.0;40.67;32.04;12.94;5.64;11.0;5.0;50.72;0.66;49.94;51.38;53.01;44.12;55.1;60.8;67.0;75.4;14562.0;11.5;14.1;6.9;2.1;8.0;6.0;15.3;1.7;12.1;16.8;16.4;92.4;1.91;1.91;17.2;17.2;2.068;1.706;0.579;0.229;808.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
685;19;8.9;47.8;350.9;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.44;0.58;5.8;11.0;5.0;7.37;1.75;4.81;9.3;7.82;6.63;2585.0;56.35;43.21;14.49;6.34;11.0;5.0;67.26;1.19;65.87;68.45;70.3;51.85;64.8;68.5;74.4;82.0;23599.0;7.8;10.7;9.2;1.8;8.0;6.0;15.3;1.7;12.1;16.8;16.4;97.7;1.91;1.91;17.2;17.2;2.649;2.168;0.699;0.256;965.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
686;19;8.9;47.8;350.9;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.44;0.58;5.8;11.0;5.0;7.37;1.75;4.81;9.3;7.82;6.63;2585.0;56.35;43.21;14.49;6.34;11.0;5.0;67.26;1.19;65.87;68.45;70.3;51.85;64.8;68.5;74.4;82.0;23599.0;7.8;10.7;9.2;1.8;8.0;6.0;15.3;1.7;12.1;16.8;16.4;97.7;1.91;1.91;17.2;17.2;2.649;2.168;0.699;0.256;965.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
687;19;9.0;45.8;334.7;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41;0.45;0.65;6.23;11.0;5.0;8.04;1.91;5.23;10.11;8.54;7.24;2690.0;52.07;40.11;14.08;6.16;11.0;5.0;62.58;0.95;61.46;63.57;65.41;49.68;62.1;66.3;72.2;80.0;20943.0;8.4;11.6;8.6;1.9;8.0;6.0;15.3;1.7;12.1;16.8;16.4;96.4;1.91;1.91;17.2;17.2;2.497;2.046;0.667;0.249;924.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
688;19;8.9;48.7;358.1;0.0;0.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;0.44;0.59;6.13;7.0;3.0;7.71;1.37;6.25;8.96;8.34;7.1;2760.0;59.3;44.55;14.72;6.61;7.0;3.0;69.93;1.26;68.47;70.73;74.07;53.91;67.4;71.0;76.9;84.6;25036.0;7.6;10.2;9.4;1.8;8.0;6.0;15.3;1.7;12.1;16.8;16.4;98.2;1.91;1.91;17.2;17.2;2.721;2.222;0.712;0.26;983.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
689;19;9.0;45.8;334.7;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41;0.45;0.65;6.23;11.0;5.0;8.04;1.91;5.23;10.11;8.54;7.24;2690.0;52.07;40.11;14.08;6.16;11.0;5.0;62.58;0.95;61.46;63.57;65.41;49.68;62.1;66.3;72.2;80.0;20943.0;8.4;11.6;8.6;1.9;8.0;6.0;15.3;1.7;12.1;16.8;16.4;96.4;1.91;1.91;17.2;17.2;2.497;2.046;0.667;0.249;924.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
690;19;8.9;47.8;350.9;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.44;0.58;5.8;11.0;5.0;7.37;1.75;4.81;9.3;7.82;6.63;2585.0;56.35;43.21;14.49;6.34;11.0;5.0;67.26;1.19;65.87;68.45;70.3;51.85;64.8;68.5;74.4;82.0;23599.0;7.8;10.7;9.2;1.8;8.0;6.0;15.3;1.7;12.1;16.8;16.4;97.7;1.91;1.91;17.2;17.2;2.649;2.168;0.699;0.256;965.0;0.0;98.9;102.1;275.0;304.6;0.00308;0.01935
